Geo Point;Geo Shape;FCsubtype;inspireId;beginLifes;F_CODE;ICC;EXS;FCO;GAW;LLE;NAMN1;NAMN2;NAMA1;NAMA2;NLN1;NLN2;RCO;RGC;RRA;RSD;RSU;TEN;TUC;Shape_Leng
55.977632711128486, -3.533988317292877;"{""coordinates"": [[-3.528467000000205, 55.977554999999825], [-3.529731500000196, 55.97760549999983], [-3.539510500000205, 55.97767349999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:0893ebe4-7597-4548-8443-23b6a3f9e3;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.011044744419999001
50.863355893942696, 0.5836143924096251;"{""coordinates"": [[0.5799614999997971, 50.861086999999856], [0.582157499999795, 50.862307499999844], [0.587176499999799, 50.86577099999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:751a19a2-8757-43ff-a109-781d195b7a;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.008610424929999
51.53178099999984, -0.020309500000209;"{""coordinates"": [[-0.021001000000211, 51.53146449999983], [-0.019618000000207, 51.53209749999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:20324b22-0e7c-4dfe-aca4-5478e14711;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00152097929
57.583123141032814, -3.86030550651637;"{""coordinates"": [[-3.862052000000204, 57.58284899999983], [-3.860580000000198, 57.58308199999985], [-3.858558500000186, 57.58339399999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:38f40844-3b71-461f-93ea-8a23c26093;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00353576194
52.0479929039381, -2.437477703310533;"{""coordinates"": [[-2.445757500000184, 52.04997749999984], [-2.439815000000209, 52.048313999999834], [-2.429116000000192, 52.04636349999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:677304fb-5b5a-4387-a62e-1c7a61e011;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.01704628451
50.826634768917074, -0.553198443915861;"{""coordinates"": [[-0.563725500000203, 50.827582499999835], [-0.5584740000001891, 50.82797899999983], [-0.5511085000001971, 50.82595649999985], [-0.54263450000019, 50.82529449999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:cbb58617-5a5c-47b6-af02-ae06f29de5;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.02140440023
53.48417723730964, -2.269353188868883;"{""coordinates"": [[-2.275679500000194, 53.49012249999984], [-2.273198500000206, 53.486583499999846], [-2.272879000000188, 53.486185499999834], [-2.270464000000203, 53.48317449999985], [-2.263941500000186, 53.48129449999985], [-2.2612490000001912, 53.48117699999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:6b75b858-cd1c-45f0-99bf-3ad86ae736;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.018175333709999002
51.873078670556495, -0.19198936658015;"{""coordinates"": [[-0.189077000000196, 51.868092999999845], [-0.193839500000195, 51.87607999999983], [-0.19450850000021103, 51.878239499999836]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:7e2bed88-58a9-46ea-b422-80e3c7989b;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.011559869269999001
53.38825074999984, -3.018787250000201;"{""coordinates"": [[-3.019048500000195, 53.38725649999983], [-3.018526000000207, 53.389244999999846]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:6f17df66-8bea-4ba8-9876-fb801206c3;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00205600061
53.369744099715945, -1.463919612735469;"{""coordinates"": [[-1.469961000000211, 53.36329099999983], [-1.467928500000198, 53.364505999999835], [-1.463227500000187, 53.36793049999983], [-1.4615400000001841, 53.37039949999985], [-1.4615900000002, 53.37387049999984], [-1.462109500000196, 53.37672649999985], [-1.462054500000193, 53.378232499999825]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:2590a3d8-9803-4f22-a798-9ae4a861b3;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.01905584958
53.247558554657765, -1.8635255622974651;"{""coordinates"": [[-1.8604440000002, 53.247415499999846], [-1.860892000000206, 53.24744299999983], [-1.862701000000186, 53.24752249999983], [-1.866607500000185, 53.247694499999845]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:4c5af896-08e7-4993-8041-be7300e03b;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00616987396
52.779835249999834, 1.404710999999892;"{""coordinates"": [[1.4045505, 52.78075399999983], [1.4048714999997851, 52.77891649999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:1ff2adbe-24e9-4087-84cb-6ff5ba91a5;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00186532765
53.69178183599583, -1.758035628472728;"{""coordinates"": [[-1.734441000000203, 53.68516849999983], [-1.746322500000189, 53.689226999999846], [-1.758204500000204, 53.691474999999826], [-1.76689250000021, 53.693583499999846], [-1.7782300000002071, 53.69762349999985], [-1.781564000000202, 53.69865299999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:d7d975b1-523c-46f6-ba40-d496151096;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.04911364737
56.460328552320156, -2.967029699680758;"{""coordinates"": [[-2.962113000000187, 56.46288949999985], [-2.963280000000196, 56.462690999999836], [-2.9673945000001822, 56.46031949999983], [-2.9691545000002, 56.45898499999984], [-2.9703235000002053, 56.45807499999984], [-2.971676000000201, 56.45719599999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:5388793a-ac6f-4ea8-a693-fe7b07db5b;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;-9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.011235983319999001
51.36096447178966, -0.6891831672789821;"{""coordinates"": [[-0.689932500000197, 51.35876749999983], [-0.6891285000002091, 51.361124499999846], [-0.6884340000002, 51.36316149999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:74e4b9cb-16e6-471c-bdd6-48be9b2d60;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00464249269
51.57581162509696, -3.230415318585;"{""coordinates"": [[-3.2309750000002, 51.57739549999985], [-3.230722500000184, 51.57616649999983], [-3.230322500000199, 51.57541199999983], [-3.230145000000192, 51.57507799999985], [-3.229469500000192, 51.57443599999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:46cf0290-234f-44fd-a3b6-dcf696fcf4;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00341879339
51.52812790405605, -1.1339631666564691;"{""coordinates"": [[-1.134072500000201, 51.52601549999983], [-1.1339790000002101, 51.52788499999983], [-1.133848000000199, 51.53024]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:70e42807-6b7b-442b-8ac6-c277b5f66c;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00423047738
53.22513249039403, -2.804611543426775;"{""coordinates"": [[-2.827732500000195, 53.22084299999983], [-2.816746000000194, 53.224141499999824], [-2.809283000000192, 53.22554049999985], [-2.795827000000202, 53.22641249999984], [-2.788482500000185, 53.22666899999984], [-2.781084000000192, 53.22650649999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:7b1ffaa0-ece7-4376-8fe5-f5e9014fed;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.0472974574
57.30228760400391, -3.924389246875464;"{""coordinates"": [[-3.980312000000196, 57.33194499999985], [-3.979198000000196, 57.33050249999982], [-3.9776865000002033, 57.322437499999836], [-3.973999000000191, 57.31955449999984], [-3.950836000000209, 57.30868449999982], [-3.9349165000001842, 57.30273099999982], [-3.930131000000188, 57.300108999999814], [-3.9271565000001942, 57.297189499999824], [-3.923705500000182, 57.291491999999835], [-3.918374500000198, 57.28887049999983], [-3.913170500000206, 57.28800449999983], [-3.903691500000206, 57.290507999999846], [-3.890679000000204, 57.294688499999836], [-3.8802955000001873, 57.29610199999985], [-3.868427500000194, 57.29535899999985], [-3.859606500000183, 57.293409999999824]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:f2783d8d-0aed-4aac-b1a8-50e319ba6a;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.139669622829999
51.46189777806514, -0.08038568300042101;"{""coordinates"": [[-0.082697500000194, 51.45832549999983], [-0.08026000000020901, 51.46152299999982], [-0.08003600000020601, 51.46205899999984], [-0.07914350000018501, 51.464112999999855], [-0.078784000000212, 51.46581549999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:8b5ebf9f-b479-40b2-ab06-b63fc08b48;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.0085811139
51.29295632072158, -0.075877970321441;"{""coordinates"": [[-0.07977500000021101, 51.28428199999985], [-0.078252000000191, 51.289814999999834], [-0.07336400000019701, 51.29351149999985], [-0.07245100000020001, 51.29565049999985], [-0.076190500000195, 51.30138199999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:6b84ec5c-1ef4-43d2-bda7-fd07e78afc;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.021036366169999002
52.720569020465256, -4.053080126467473;"{""coordinates"": [[-4.049474500000201, 52.72019749999984], [-4.053645000000188, 52.72022149999984], [-4.056439500000181, 52.721844499999825]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:bef9fb39-1cf9-4b94-aa73-bc699e0334;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00740218773
50.89612202271426, -0.9535979321738951;"{""coordinates"": [[-0.956577500000208, 50.89262849999983], [-0.95204000000021, 50.89777699999984], [-0.950983500000206, 50.89986299999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ac859404-6d19-4d45-8223-0b3327b157;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00920093699
52.263709775828765, 0.580190240700991;"{""coordinates"": [[0.52686, 52.272234499999854], [0.539178999999791, 52.26945649999985], [0.544117999999798, 52.26671549999983], [0.550483499999814, 52.26485799999983], [0.606650999999999, 52.26191349999985], [0.614735499999796, 52.26081999999985], [0.6341724999998061, 52.25735449999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:9df53028-cbfc-4114-8abe-4bdf516451;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.10905420077
51.94820988821629, 0.21685414423092603;"{""coordinates"": [[0.21679449999979303, 51.94960449999985], [0.21680199999980201, 51.948282499999834], [0.217006499999798, 51.94682199999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:47df31fc-5b58-4771-a053-df9dc262b5;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.002796768879999
52.61199220624295, -1.6788918381174032;"{""coordinates"": [[-1.681129500000196, 52.62142749999984], [-1.679167500000204, 52.61540099999984], [-1.678617000000202, 52.61133799999985], [-1.6776315000001891, 52.604295999999835], [-1.677545500000207, 52.60237349999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:69675fda-5fb0-4a27-b4f4-9cb9366d5b;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.019473005419999002
51.3296453684319, -2.21007155327928;"{""coordinates"": [[-2.208984500000184, 51.337589999999835], [-2.207667500000184, 51.332107499999836], [-2.211947500000207, 51.326434999999826], [-2.213069500000188, 51.321758999999844]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:2be95951-a888-47c8-8b5f-9828ce4148;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.017553222729999002
55.97210005229207, -3.384207272059472;"{""coordinates"": [[-3.394077500000208, 55.96539499999983], [-3.384451000000183, 55.97118099999983], [-3.376133500000208, 55.97870749999984], [-3.375957000000199, 55.97894799999983], [-3.37524000000019, 55.979926999999826]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:3f09cc9c-2aea-4c2f-94c4-064c8c62d4;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.02396067902
57.529175990743425, -4.459120512518906;"{""coordinates"": [[-4.458256000000205, 57.53084749999982], [-4.459304000000202, 57.529191499999826], [-4.459658000000189, 57.52737449999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b5384c5f-87af-4124-bf40-31b0340156;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00381091823
51.54184837920856, -0.12649805856047702;"{""coordinates"": [[-0.131511000000188, 51.54104799999985], [-0.12914400000019602, 51.54128599999984], [-0.12477400000020102, 51.542168499999825], [-0.121512000000195, 51.54282699999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b24b7808-7bb8-4a95-8ebd-f1359bc677;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.01016495511
53.225418628475836, -0.8890460818250211;"{""coordinates"": [[-0.9017425000002111, 53.224561499999844], [-0.89705650000019, 53.22543199999984], [-0.889805000000194, 53.22551249999984], [-0.8866170000002, 53.225625499999836], [-0.8859285000002051, 53.22561249999983], [-0.8762855000001931, 53.22543299999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:804a8ef8-fe8b-4f50-b58c-2de0414782;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;2;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.025541411
51.2919893525166, -2.007076590839194;"{""coordinates"": [[-2.002114000000205, 51.29339249999983], [-2.004414500000195, 51.292636999999836], [-2.006957500000198, 51.291972499999844], [-2.009577000000206, 51.29128799999984], [-2.012108000000211, 51.29086699999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:6602a9a8-63fb-4989-b9fe-f6f225124f;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.01032299676
51.53831018370344, -3.624305440808155;"{""coordinates"": [[-3.633356000000191, 51.537889499999835], [-3.6246090000001923, 51.53793249999984], [-3.615312500000186, 51.539429499999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:eea87b09-f439-400f-bfbd-a67a5bf787;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.018163364039999002
50.85858039504464, 0.078603430848077;"{""coordinates"": [[0.046256999999798, 50.85663599999984], [0.054327999999799, 50.85596399999983], [0.060314999999804005, 50.85639799999984], [0.067531499999802, 50.858615999999834], [0.076225999999792, 50.85953349999985], [0.090602999999788, 50.86008599999985], [0.09926049999981501, 50.85984099999985], [0.11107949999978901, 50.858494499999836]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ded0f853-6239-4e42-8015-9ca1f6cfa5;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.0653381075
53.79230515084235, -1.559690748334599;"{""coordinates"": [[-1.562667000000204, 53.79233799999983], [-1.5608360000001942, 53.79231799999985], [-1.5567145000001972, 53.79227199999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:1b7bd112-14b2-4669-82ed-5f831f0704;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00595286592
51.57595485780533, 0.187027818071993;"{""coordinates"": [[0.19060699999980102, 51.57705999999985], [0.188039999999802, 51.57626799999983], [0.18386499999979802, 51.574978999999836], [0.18345399999981302, 51.57483349999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:5c5387ce-a7d4-4017-a96c-316e21935d;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00749185208
50.56467590397351, -3.4699906802087233;"{""coordinates"": [[-3.468161500000207, 50.56552349999984], [-3.470862000000181, 50.56428949999983], [-3.47179300000019, 50.56377499999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:2c7f950b-3f5b-4aac-b047-3c2f56dc46;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;-9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00403278978
54.382581765225865, -3.455216295180149;"{""coordinates"": [[-3.429927000000191, 54.37059549999984], [-3.433905000000209, 54.372769999999825], [-3.446861500000182, 54.37820249999984], [-3.474003500000208, 54.39173149999985], [-3.478031500000185, 54.39382249999983], [-3.480260500000185, 54.395095999999825]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:54632538-070d-4f6b-afd3-8f7da18b3f;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.05601530328
51.29720715650303, 0.24886374819534401;"{""coordinates"": [[0.24510899999981503, 51.29727949999983], [0.24639849999979901, 51.29725449999983], [0.252618499999812, 51.29713499999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:d5b12888-da86-47f1-8cdf-43b6ba1ced;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.007510890139999
53.46188113930921, -2.59923592015851;"{""coordinates"": [[-2.597989000000183, 53.46340349999983], [-2.59908950000019, 53.46205999999984], [-2.5995750000001863, 53.46146749999983], [-2.600482500000197, 53.46035849999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:da3f395d-8c23-4025-ae55-ebd206bac9;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.0039356789000000005
55.87835979892611, -3.470519196035933;"{""coordinates"": [[-3.466706500000186, 55.87949899999983], [-3.471394500000201, 55.87809599999983], [-3.474333500000199, 55.87722599999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:e3b363d7-f0ef-4b40-a9c5-ba6d91d8ef;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00795850439
55.80468584912183, -4.277801459892346;"{""coordinates"": [[-4.2848630000002, 55.79636849999983], [-4.278621000000186, 55.80203799999984], [-4.274219500000186, 55.81080449999985], [-4.271343500000199, 55.81346849999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b7355914-e9ff-4fa0-a565-d574f28b4c;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;2;45;0.02216208413
54.584565298822646, -1.3249604650346951;"{""coordinates"": [[-1.326467500000206, 54.58564449999982], [-1.325590500000203, 54.585016499999824], [-1.324821000000185, 54.584465499999844], [-1.323453500000198, 54.583485999999844]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:cfb06994-a82b-457d-80f5-5f34282638;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00370719818
53.35253547503144, -1.224805457656709;"{""coordinates"": [[-1.225565000000188, 53.35303949999985], [-1.225203000000192, 53.35269649999984], [-1.223980000000211, 53.35212849999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:3da6d5dc-c5a5-48c2-a013-ed21bef919;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00184715449
53.22938173004602, -2.471275271745578;"{""coordinates"": [[-2.4733685000001913, 53.23166299999982], [-2.470263000000188, 53.228278499999846], [-2.4691820000001883, 53.227100499999835]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:567c0a7d-84a3-4c27-8fbe-c8b0bb53de;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.0061921877
52.69691874999984, -1.082981500000201;"{""coordinates"": [[-1.082569500000204, 52.69596149999984], [-1.083393500000199, 52.69787599999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b2ba30c0-0a67-43c4-851d-003c8c6c0f;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.002084295139999
51.50941725910003, -3.57566898747253;"{""coordinates"": [[-3.574487500000203, 51.507790999999855], [-3.575431500000206, 51.50909049999984], [-3.575745500000181, 51.50952249999983], [-3.576850500000205, 51.51104349999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:150102a3-9e2e-49d4-bfca-9516005202;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.004020264339999
51.16339738692841, 1.246078486224329;"{""coordinates"": [[1.238159999999795, 51.168292999999835], [1.241842499999791, 51.16529249999985], [1.247779499999808, 51.16304449999984], [1.253912999999812, 51.158319499999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:7f7f7a68-d43c-467e-b06c-a1fae69fe1;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.018840926169999002
51.481474222785025, -0.8437034928047681;"{""coordinates"": [[-0.847792000000197, 51.48012149999985], [-0.8450185000002081, 51.48103799999984], [-0.839615500000207, 51.48282849999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:a3245318-c461-407d-a314-652ebaf320;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00861295612
51.45910104201416, -0.10266764286792501;"{""coordinates"": [[-0.103359000000211, 51.45415699999984], [-0.10286900000019701, 51.45801849999984], [-0.10189600000021, 51.46403349999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:9b272700-7ad7-4120-aa4a-74d3e4a56a;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00998565395
52.358569600226055, 0.250336838193636;"{""coordinates"": [[0.237445999999807, 52.33412349999983], [0.24741199999979802, 52.34974999999982], [0.251494999999807, 52.35785499999982], [0.254419499999813, 52.36625199999983], [0.25884449999981, 52.38100449999985], [0.260482499999796, 52.384299999999854]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:69791a66-401b-49b2-9284-226a9679c1;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.055583009659999
54.210799749999836, -0.2947580000002;"{""coordinates"": [[-0.29330100000021303, 54.20997699999984], [-0.296215000000188, 54.211622499999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:74e61d8d-4c31-4001-8034-3f9896dc82;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.0033465006000000003
